V1,spp_code,common,scientific_name,genus_name,spp_name,state,tot_ba,state_abrv
335,s108,lodgepole pine,Pinus contorta,Pinus,contorta,New Mexico,2690309.765,NM
336,s108,lodgepole pine,Pinus contorta,Pinus,contorta,Alabama,0,AL
337,s108,lodgepole pine,Pinus contorta,Pinus,contorta,Mississippi,0,MS
338,s108,lodgepole pine,Pinus contorta,Pinus,contorta,Georgia,0,GA
339,s108,lodgepole pine,Pinus contorta,Pinus,contorta,South Carolina,0,SC
340,s108,lodgepole pine,Pinus contorta,Pinus,contorta,Arkansas,0,AR
341,s108,lodgepole pine,Pinus contorta,Pinus,contorta,Louisiana,0,LA
342,s108,lodgepole pine,Pinus contorta,Pinus,contorta,Florida,0,FL
343,s108,lodgepole pine,Pinus contorta,Pinus,contorta,Michigan,0,MI
344,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Washington,20979039.3,WA
345,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Montana,153516.3074,MT
346,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Maine,0,ME
347,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,North Dakota,0,ND
348,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,South Dakota,0,SD
349,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Wyoming,100.7866265,WY
350,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Wisconsin,0,WI
351,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Idaho,108009.9605,ID
352,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Vermont,0,VT
353,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Minnesota,0,MN
354,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Oregon,4451104.983,OR
355,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,New Hampshire,0,NH
356,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Iowa,0,IA
357,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Massachusetts,0,MA
358,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Nebraska,0,NE
359,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,New York,0,NY
360,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Pennsylvania,0,PA
361,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Connecticut,0,CT
362,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Rhode Island,0,RI
363,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,New Jersey,0,NJ
364,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Indiana,0,IN
365,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Nevada,0,NV
366,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Utah,0,UT
367,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,California,8125.728707,CA
368,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Ohio,0,OH
369,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Illinois,0,DC
370,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,District of Columbia,0,DC
371,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Delaware,0,DE
372,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,West Virginia,0,WV
373,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Maryland,0,MD
374,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Colorado,38.64885139,CO
375,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Kentucky,0,KY
376,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Kansas,0,KS
377,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Virginia,0,VA
378,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Missouri,0,MO
379,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Arizona,0.541281223,AZ
380,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Oklahoma,0,OK
381,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,North Carolina,0,NC
382,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Tennessee,0,TN
383,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Texas,0,TX
384,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,New Mexico,0,NM
385,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Alabama,0,AL
386,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Mississippi,0,MS
387,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Georgia,0,GA
388,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,South Carolina,0,SC
389,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Arkansas,0,AR
390,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Louisiana,0,LA
391,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Florida,0,FL
392,s11,Pacific silver fir,Abies amabilis,Abies,amabilis,Michigan,0,MI
393,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Washington,0,WA
394,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Montana,0,MT
395,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Maine,0,ME
396,s110,shortleaf pine,Pinus echinata,Pinus,echinata,North Dakota,0,ND
397,s110,shortleaf pine,Pinus echinata,Pinus,echinata,South Dakota,0,SD
398,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Wyoming,0,WY
399,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Wisconsin,0,WI
400,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Idaho,0,ID
401,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Vermont,0,VT
402,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Minnesota,1.417237371,MN
403,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Oregon,0,OR
404,s110,shortleaf pine,Pinus echinata,Pinus,echinata,New Hampshire,0,NH
405,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Iowa,18.33066036,IA
406,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Massachusetts,3.233555943,MA
407,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Nebraska,2.088670727,NE
408,s110,shortleaf pine,Pinus echinata,Pinus,echinata,New York,970.9228858,NY
409,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Pennsylvania,26010.1097,PA
410,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Connecticut,0.291122429,CT
411,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Rhode Island,0,RI
412,s110,shortleaf pine,Pinus echinata,Pinus,echinata,New Jersey,76298.72761,NJ
413,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Indiana,125516.8743,IN
414,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Nevada,0,NV
415,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Utah,0,UT
416,s110,shortleaf pine,Pinus echinata,Pinus,echinata,California,0,CA
417,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Ohio,11075.97161,OH
418,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Illinois,483140.4336,DC
419,s110,shortleaf pine,Pinus echinata,Pinus,echinata,District of Columbia,126.8314609,DC
420,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Delaware,4908.245081,DE
421,s110,shortleaf pine,Pinus echinata,Pinus,echinata,West Virginia,56420.06384,WV
422,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Maryland,32189.55881,MD
423,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Colorado,0,CO
424,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Kentucky,460797.4133,KY
425,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Kansas,5935.70539,KS
426,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Virginia,884691.2405,VA
427,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Missouri,4370851.797,MO
428,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Arizona,0,AZ
429,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Oklahoma,4142978.608,OK
430,s110,shortleaf pine,Pinus echinata,Pinus,echinata,North Carolina,1824458.363,NC
431,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Tennessee,1065759.008,TN
432,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Texas,3286317.735,TX
433,s110,shortleaf pine,Pinus echinata,Pinus,echinata,New Mexico,0,NM
434,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Alabama,2838853.899,AL
435,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Mississippi,2680872.013,MS
436,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Georgia,2352037.676,GA
437,s110,shortleaf pine,Pinus echinata,Pinus,echinata,South Carolina,1148703.393,SC
438,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Arkansas,10213639,AR
439,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Louisiana,858840.7204,LA
440,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Florida,113554.6868,FL
441,s110,shortleaf pine,Pinus echinata,Pinus,echinata,Michigan,3.068425089,MI
442,s111,slash pine,Pinus elliottii,Pinus,elliottii,Washington,0,WA
443,s111,slash pine,Pinus elliottii,Pinus,elliottii,Montana,0,MT
444,s111,slash pine,Pinus elliottii,Pinus,elliottii,Maine,0,ME
445,s111,slash pine,Pinus elliottii,Pinus,elliottii,North Dakota,0,ND
446,s111,slash pine,Pinus elliottii,Pinus,elliottii,South Dakota,0,SD
447,s111,slash pine,Pinus elliottii,Pinus,elliottii,Wyoming,0,WY
448,s111,slash pine,Pinus elliottii,Pinus,elliottii,Wisconsin,0,WI
449,s111,slash pine,Pinus elliottii,Pinus,elliottii,Idaho,0,ID
450,s111,slash pine,Pinus elliottii,Pinus,elliottii,Vermont,0,VT
451,s111,slash pine,Pinus elliottii,Pinus,elliottii,Minnesota,0,MN
452,s111,slash pine,Pinus elliottii,Pinus,elliottii,Oregon,0,OR
453,s111,slash pine,Pinus elliottii,Pinus,elliottii,New Hampshire,0,NH
454,s111,slash pine,Pinus elliottii,Pinus,elliottii,Iowa,0,IA
455,s111,slash pine,Pinus elliottii,Pinus,elliottii,Massachusetts,0,MA
456,s111,slash pine,Pinus elliottii,Pinus,elliottii,Nebraska,0,NE
457,s111,slash pine,Pinus elliottii,Pinus,elliottii,New York,0,NY
458,s111,slash pine,Pinus elliottii,Pinus,elliottii,Pennsylvania,0,PA
459,s111,slash pine,Pinus elliottii,Pinus,elliottii,Connecticut,0,CT
460,s111,slash pine,Pinus elliottii,Pinus,elliottii,Rhode Island,0,RI
461,s111,slash pine,Pinus elliottii,Pinus,elliottii,New Jersey,0,NJ
462,s111,slash pine,Pinus elliottii,Pinus,elliottii,Indiana,0,IN
463,s111,slash pine,Pinus elliottii,Pinus,elliottii,Nevada,0,NV
464,s111,slash pine,Pinus elliottii,Pinus,elliottii,Utah,0,UT
465,s111,slash pine,Pinus elliottii,Pinus,elliottii,California,0,CA
466,s111,slash pine,Pinus elliottii,Pinus,elliottii,Ohio,0,OH
467,s111,slash pine,Pinus elliottii,Pinus,elliottii,Illinois,0,DC
468,s111,slash pine,Pinus elliottii,Pinus,elliottii,District of Columbia,0,DC
469,s111,slash pine,Pinus elliottii,Pinus,elliottii,Delaware,0,DE
470,s111,slash pine,Pinus elliottii,Pinus,elliottii,West Virginia,0,WV
471,s111,slash pine,Pinus elliottii,Pinus,elliottii,Maryland,27.30627966,MD
472,s111,slash pine,Pinus elliottii,Pinus,elliottii,Colorado,0,CO
473,s111,slash pine,Pinus elliottii,Pinus,elliottii,Kentucky,0,KY
474,s111,slash pine,Pinus elliottii,Pinus,elliottii,Kansas,0,KS
475,s111,slash pine,Pinus elliottii,Pinus,elliottii,Virginia,621.7937282,VA
476,s111,slash pine,Pinus elliottii,Pinus,elliottii,Missouri,0,MO
477,s111,slash pine,Pinus elliottii,Pinus,elliottii,Arizona,0,AZ
478,s111,slash pine,Pinus elliottii,Pinus,elliottii,Oklahoma,105.7983977,OK
479,s111,slash pine,Pinus elliottii,Pinus,elliottii,North Carolina,346928.7985,NC
480,s111,slash pine,Pinus elliottii,Pinus,elliottii,Tennessee,1704.790286,TN
481,s111,slash pine,Pinus elliottii,Pinus,elliottii,Texas,762251.3557,TX
482,s111,slash pine,Pinus elliottii,Pinus,elliottii,New Mexico,0,NM
483,s111,slash pine,Pinus elliottii,Pinus,elliottii,Alabama,2811257.275,AL
484,s111,slash pine,Pinus elliottii,Pinus,elliottii,Mississippi,2486544.491,MS
485,s111,slash pine,Pinus elliottii,Pinus,elliottii,Georgia,15543365.03,GA
486,s111,slash pine,Pinus elliottii,Pinus,elliottii,South Carolina,887896.862,SC
487,s111,slash pine,Pinus elliottii,Pinus,elliottii,Arkansas,8991.032272,AR
488,s111,slash pine,Pinus elliottii,Pinus,elliottii,Louisiana,2854718.452,LA
489,s111,slash pine,Pinus elliottii,Pinus,elliottii,Florida,22109864.35,FL
490,s111,slash pine,Pinus elliottii,Pinus,elliottii,Michigan,0,MI
491,s113,limber pine,Pinus flexilis,Pinus,flexilis,Washington,13259.5903,WA
492,s113,limber pine,Pinus flexilis,Pinus,flexilis,Montana,1369241.107,MT
493,s113,limber pine,Pinus flexilis,Pinus,flexilis,Maine,0,ME
494,s113,limber pine,Pinus flexilis,Pinus,flexilis,North Dakota,0,ND
495,s113,limber pine,Pinus flexilis,Pinus,flexilis,South Dakota,132.4682173,SD
496,s113,limber pine,Pinus flexilis,Pinus,flexilis,Wyoming,892222.0386,WY
497,s113,limber pine,Pinus flexilis,Pinus,flexilis,Wisconsin,0,WI
498,s113,limber pine,Pinus flexilis,Pinus,flexilis,Idaho,814798.2181,ID
499,s113,limber pine,Pinus flexilis,Pinus,flexilis,Vermont,0,VT
500,s113,limber pine,Pinus flexilis,Pinus,flexilis,Minnesota,0,MN
501,s113,limber pine,Pinus flexilis,Pinus,flexilis,Oregon,57675.23219,OR
502,s113,limber pine,Pinus flexilis,Pinus,flexilis,New Hampshire,0,NH
503,s113,limber pine,Pinus flexilis,Pinus,flexilis,Iowa,0,IA
504,s113,limber pine,Pinus flexilis,Pinus,flexilis,Massachusetts,0,MA
505,s113,limber pine,Pinus flexilis,Pinus,flexilis,Nebraska,0,NE
506,s113,limber pine,Pinus flexilis,Pinus,flexilis,New York,0,NY
507,s113,limber pine,Pinus flexilis,Pinus,flexilis,Pennsylvania,0,PA
508,s113,limber pine,Pinus flexilis,Pinus,flexilis,Connecticut,0,CT
509,s113,limber pine,Pinus flexilis,Pinus,flexilis,Rhode Island,0,RI
510,s113,limber pine,Pinus flexilis,Pinus,flexilis,New Jersey,0,NJ
511,s113,limber pine,Pinus flexilis,Pinus,flexilis,Indiana,0,IN
512,s113,limber pine,Pinus flexilis,Pinus,flexilis,Nevada,848222.1538,NV
513,s113,limber pine,Pinus flexilis,Pinus,flexilis,Utah,330366.2767,UT
514,s113,limber pine,Pinus flexilis,Pinus,flexilis,California,261363.255,CA
515,s113,limber pine,Pinus flexilis,Pinus,flexilis,Ohio,0,OH
516,s113,limber pine,Pinus flexilis,Pinus,flexilis,Illinois,0,DC
517,s113,limber pine,Pinus flexilis,Pinus,flexilis,District of Columbia,0,DC
518,s113,limber pine,Pinus flexilis,Pinus,flexilis,Delaware,0,DE
519,s113,limber pine,Pinus flexilis,Pinus,flexilis,West Virginia,0,WV
520,s113,limber pine,Pinus flexilis,Pinus,flexilis,Maryland,0,MD
521,s113,limber pine,Pinus flexilis,Pinus,flexilis,Colorado,1298892.581,CO
522,s113,limber pine,Pinus flexilis,Pinus,flexilis,Kentucky,0,KY
523,s113,limber pine,Pinus flexilis,Pinus,flexilis,Kansas,0,KS
524,s113,limber pine,Pinus flexilis,Pinus,flexilis,Virginia,0,VA
525,s113,limber pine,Pinus flexilis,Pinus,flexilis,Missouri,0,MO
526,s113,limber pine,Pinus flexilis,Pinus,flexilis,Arizona,24791.19892,AZ
527,s113,limber pine,Pinus flexilis,Pinus,flexilis,Oklahoma,0,OK
528,s113,limber pine,Pinus flexilis,Pinus,flexilis,North Carolina,0,NC
529,s113,limber pine,Pinus flexilis,Pinus,flexilis,Tennessee,0,TN
530,s113,limber pine,Pinus flexilis,Pinus,flexilis,Texas,0,TX
531,s113,limber pine,Pinus flexilis,Pinus,flexilis,New Mexico,391011.6294,NM
532,s113,limber pine,Pinus flexilis,Pinus,flexilis,Alabama,0,AL
533,s113,limber pine,Pinus flexilis,Pinus,flexilis,Mississippi,0,MS
534,s113,limber pine,Pinus flexilis,Pinus,flexilis,Georgia,0,GA
535,s113,limber pine,Pinus flexilis,Pinus,flexilis,South Carolina,0,SC
536,s113,limber pine,Pinus flexilis,Pinus,flexilis,Arkansas,0,AR
537,s113,limber pine,Pinus flexilis,Pinus,flexilis,Louisiana,0,LA
538,s113,limber pine,Pinus flexilis,Pinus,flexilis,Florida,0,FL
539,s113,limber pine,Pinus flexilis,Pinus,flexilis,Michigan,0,MI
540,s115,spruce pine,Pinus glabra,Pinus,glabra,Washington,0,WA
541,s115,spruce pine,Pinus glabra,Pinus,glabra,Montana,0,MT
542,s115,spruce pine,Pinus glabra,Pinus,glabra,Maine,0,ME
543,s115,spruce pine,Pinus glabra,Pinus,glabra,North Dakota,0,ND
544,s115,spruce pine,Pinus glabra,Pinus,glabra,South Dakota,0,SD
545,s115,spruce pine,Pinus glabra,Pinus,glabra,Wyoming,0,WY
546,s115,spruce pine,Pinus glabra,Pinus,glabra,Wisconsin,0,WI
547,s115,spruce pine,Pinus glabra,Pinus,glabra,Idaho,0,ID
548,s115,spruce pine,Pinus glabra,Pinus,glabra,Vermont,0,VT
549,s115,spruce pine,Pinus glabra,Pinus,glabra,Minnesota,0,MN
550,s115,spruce pine,Pinus glabra,Pinus,glabra,Oregon,0,OR
551,s115,spruce pine,Pinus glabra,Pinus,glabra,New Hampshire,0,NH
552,s115,spruce pine,Pinus glabra,Pinus,glabra,Iowa,0,IA
553,s115,spruce pine,Pinus glabra,Pinus,glabra,Massachusetts,0,MA
554,s115,spruce pine,Pinus glabra,Pinus,glabra,Nebraska,0,NE
555,s115,spruce pine,Pinus glabra,Pinus,glabra,New York,0,NY
556,s115,spruce pine,Pinus glabra,Pinus,glabra,Pennsylvania,0,PA
557,s115,spruce pine,Pinus glabra,Pinus,glabra,Connecticut,0,CT
558,s115,spruce pine,Pinus glabra,Pinus,glabra,Rhode Island,0,RI
559,s115,spruce pine,Pinus glabra,Pinus,glabra,New Jersey,0.061479185,NJ
560,s115,spruce pine,Pinus glabra,Pinus,glabra,Indiana,0,IN
561,s115,spruce pine,Pinus glabra,Pinus,glabra,Nevada,0,NV
562,s115,spruce pine,Pinus glabra,Pinus,glabra,Utah,0,UT
563,s115,spruce pine,Pinus glabra,Pinus,glabra,California,0,CA
564,s115,spruce pine,Pinus glabra,Pinus,glabra,Ohio,0,OH
565,s115,spruce pine,Pinus glabra,Pinus,glabra,Illinois,0,DC
566,s115,spruce pine,Pinus glabra,Pinus,glabra,District of Columbia,0,DC
567,s115,spruce pine,Pinus glabra,Pinus,glabra,Delaware,0,DE
568,s115,spruce pine,Pinus glabra,Pinus,glabra,West Virginia,0,WV
569,s115,spruce pine,Pinus glabra,Pinus,glabra,Maryland,0,MD
570,s115,spruce pine,Pinus glabra,Pinus,glabra,Colorado,0,CO
571,s115,spruce pine,Pinus glabra,Pinus,glabra,Kentucky,0,KY
572,s115,spruce pine,Pinus glabra,Pinus,glabra,Kansas,0,KS
573,s115,spruce pine,Pinus glabra,Pinus,glabra,Virginia,1.624627322,VA
574,s115,spruce pine,Pinus glabra,Pinus,glabra,Missouri,0,MO
575,s115,spruce pine,Pinus glabra,Pinus,glabra,Arizona,0,AZ
576,s115,spruce pine,Pinus glabra,Pinus,glabra,Oklahoma,0,OK
577,s115,spruce pine,Pinus glabra,Pinus,glabra,North Carolina,719.1163673,NC
578,s115,spruce pine,Pinus glabra,Pinus,glabra,Tennessee,106.313642,TN
579,s115,spruce pine,Pinus glabra,Pinus,glabra,Texas,13718.81603,TX
580,s115,spruce pine,Pinus glabra,Pinus,glabra,New Mexico,0,NM
581,s115,spruce pine,Pinus glabra,Pinus,glabra,Alabama,390076.8963,AL
582,s115,spruce pine,Pinus glabra,Pinus,glabra,Mississippi,272330.9924,MS
583,s115,spruce pine,Pinus glabra,Pinus,glabra,Georgia,142586.4221,GA
584,s115,spruce pine,Pinus glabra,Pinus,glabra,South Carolina,24804.64175,SC
585,s115,spruce pine,Pinus glabra,Pinus,glabra,Arkansas,0,AR
586,s115,spruce pine,Pinus glabra,Pinus,glabra,Louisiana,142419.3598,LA
587,s115,spruce pine,Pinus glabra,Pinus,glabra,Florida,114605.1595,FL
588,s115,spruce pine,Pinus glabra,Pinus,glabra,Michigan,0,MI
589,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Washington,7694.701135,WA
590,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Montana,136.6346884,MT
591,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Maine,0,ME
592,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,North Dakota,0,ND
593,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,South Dakota,0,SD
594,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Wyoming,26.21098848,WY
595,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Wisconsin,0,WI
596,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Idaho,15473.79959,ID
597,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Vermont,0,VT
598,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Minnesota,0,MN
599,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Oregon,300242.88,OR
600,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,New Hampshire,0,NH
601,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Iowa,0,IA
602,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Massachusetts,0,MA
603,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Nebraska,0,NE
604,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,New York,0,NY
605,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Pennsylvania,0,PA
606,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Connecticut,0,CT
607,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Rhode Island,0,RI
608,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,New Jersey,0,NJ
609,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Indiana,0,IN
610,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Nevada,710554.7316,NV
611,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Utah,15.14196932,UT
612,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,California,11416413.29,CA
613,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Ohio,0,OH
614,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Illinois,0,DC
615,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,District of Columbia,0,DC
616,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Delaware,0,DE
617,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,West Virginia,0,WV
618,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Maryland,0,MD
619,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Colorado,0,CO
620,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Kentucky,0,KY
621,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Kansas,0,KS
622,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Virginia,0,VA
623,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Missouri,0,MO
624,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Arizona,0,AZ
625,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Oklahoma,0,OK
626,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,North Carolina,0,NC
627,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Tennessee,0,TN
628,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Texas,0,TX
629,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,New Mexico,0,NM
630,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Alabama,0,AL
631,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Mississippi,0,MS
632,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Georgia,0,GA
633,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,South Carolina,0,SC
634,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Arkansas,0,AR
635,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Louisiana,0,LA
636,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Florida,0,FL
637,s116,Jeffrey pine,Pinus jeffreyi,Pinus,jeffreyi,Michigan,0,MI
638,s117,sugar pine,Pinus lambertiana,Pinus,lambertiana,Washington,51043.57793,WA
